trn_no,acc_no,cus_no,brn_cd,trn_type,trn_dt,trn_time,amt,trn_desc,chn,gndr,age,trn_datetime
14637510849543934940,893984870415,3919077928.0,631233,DEBIT,2023-06-06 00:00:00+00:00,10:03:42,9.9,SALE DEBIT,POS,MALE,53.0,2023-06-06 10:03:42
20046088739765295889,292536761290,8438416622.0,449836,DEBIT,2023-06-06 00:00:00+00:00,10:04:31,1195.0,FUND TRANSFER,IB,MALE,51.0,2023-06-06 10:04:31
82280805899695056125,962553283252,3440929190.0,449836,DEBIT,2023-06-06 00:00:00+00:00,10:05:53,899.95,PAYMENT,IB,FEMALE,52.0,2023-06-06 10:05:53
92592628205015118008,292536761290,8438416622.0,449836,DEBIT,2023-06-06 00:00:00+00:00,10:06:00,4164.0,PAYMENT,IB,MALE,51.0,2023-06-06 10:06:00
62151725159390242181,292536761290,8438416622.0,449836,DEBIT,2023-06-06 00:00:00+00:00,10:06:59,6043.0,PAYMENT,IB,MALE,51.0,2023-06-06 10:06:59
15840753982473459299,962553283252,3440929190.0,449836,DEBIT,2023-06-06 00:00:00+00:00,10:08:33,100.0,FUND TRANSFER,IB,FEMALE,52.0,2023-06-06 10:08:33
58907551587051323853,292536761290,8438416622.0,449836,DEBIT,2023-06-06 00:00:00+00:00,10:08:58,695.0,FUND TRANSFER,IB,MALE,51.0,2023-06-06 10:08:58
21498474759760734106,568575048767,5580577262.0,449836,CREDIT,2023-06-06 00:00:00+00:00,10:24:42,860.0,FUND TRANSFER,IB,FEMALE,65.0,2023-06-06 10:24:42
51292458751136563259,193345169178,7513227576.0,339201,CREDIT,2023-06-06 00:00:00+00:00,10:25:47,123.0,FUND TRANSFER,IB,MALE,36.0,2023-06-06 10:25:47
97830286806013504990,321747212252,2967400153.0,339201,DEBIT,2023-06-06 00:00:00+00:00,10:34:01,224.0,FUND TRANSFER,IB,MALE,60.0,2023-06-06 10:34:01
36945214807280449941,350294564861,1502753028.0,449836,CREDIT,2023-06-06 00:00:00+00:00,10:36:52,150.0,FUND TRANSFER,IB,MALE,54.0,2023-06-06 10:36:52
93193095747058873722,449213583433,4825468780.0,449836,DEBIT,2023-06-06 00:00:00+00:00,10:37:17,4000.0,PAYMENT,IB,MALE,51.0,2023-06-06 10:37:17
70619756385067938893,449213583433,4825468780.0,449836,DEBIT,2023-06-06 00:00:00+00:00,10:38:40,180.0,FUND TRANSFER,IB,MALE,51.0,2023-06-06 10:38:40
78827058431836237544,449213583433,4825468780.0,339201,DEBIT,2023-06-06 00:00:00+00:00,10:39:17,400.0,FUND TRANSFER,IB,MALE,51.0,2023-06-06 10:39:17
9147076796562281519,449213583433,4825468780.0,449836,DEBIT,2023-06-06 00:00:00+00:00,10:40:24,450.27,PAYMENT,IB,MALE,51.0,2023-06-06 10:40:24
7749858492424240,869846809051,7848429970.0,449836,DEBIT,2023-06-06 00:00:00+00:00,10:49:14,500.0,FUND TRANSFER,IB,MALE,58.0,2023-06-06 10:49:14
48323390681480017242,568575048767,5580577262.0,339201,CREDIT,2023-06-06 00:00:00+00:00,11:08:12,480.0,FUND TRANSFER,IB,FEMALE,65.0,2023-06-06 11:08:12
70630070932590626774,568575048767,5580577262.0,339201,DEBIT,2023-06-06 00:00:00+00:00,11:10:40,600.0,FUND TRANSFER,IB,FEMALE,65.0,2023-06-06 11:10:40
53074486718952904992,954258031833,7400292419.0,449836,DEBIT,2023-06-06 00:00:00+00:00,11:12:31,6400.0,FUND TRANSFER,IB,FEMALE,65.0,2023-06-06 11:12:31
29869256897925191822,154598058970,1540947677.0,449836,CREDIT,2023-06-06 00:00:00+00:00,11:30:32,1000.0,FUND TRANSFER,IB,FEMALE,55.0,2023-06-06 11:30:32
41904069815312679794,193345169178,7513227576.0,449836,DEBIT,2023-06-06 00:00:00+00:00,11:46:27,80.0,FUND TRANSFER,IB,MALE,36.0,2023-06-06 11:46:27
73408468309454730511,260774977738,8381517036.0,716706,DEBIT,2023-06-06 00:00:00+00:00,11:51:59,16.5,PAYMENT,MEPS,MALE,59.0,2023-06-06 11:51:59
279622053159936786,513072841203,5591584008.0,339201,CREDIT,2023-06-06 00:00:00+00:00,11:54:28,130.0,FUND TRANSFER,IB,MALE,48.0,2023-06-06 11:54:28
55904537173428992681,942108413560,8726143159.0,339201,DEBIT,2023-06-06 00:00:00+00:00,11:58:10,234.85,FUND TRANSFER,IB,FEMALE,50.0,2023-06-06 11:58:10
6097348062349156877,655843483502,6112826041.0,449836,DEBIT,2023-06-06 00:00:00+00:00,11:58:27,3000.0,FUND TRANSFER,IB,MALE,62.0,2023-06-06 11:58:27
99339742877050167575,767702055556,7237011585.0,449836,DEBIT,2023-06-06 00:00:00+00:00,12:02:36,200.0,PAYMENT,IB,FEMALE,50.0,2023-06-06 12:02:36
2280121050614236312,942108413560,8726143159.0,449836,CREDIT,2023-06-06 00:00:00+00:00,12:03:18,234.85,FUND TRANSFER,IB,FEMALE,50.0,2023-06-06 12:03:18
21294463474421458362,623177710549,7832073932.0,449836,DEBIT,2023-06-06 00:00:00+00:00,12:17:05,360.0,PAYMENT,IB,MALE,39.0,2023-06-06 12:17:05
38318965503890995289,623177710549,7832073932.0,728812,DEBIT,2023-06-06 00:00:00+00:00,12:19:15,20.0,PAYMENT,FPX,MALE,39.0,2023-06-06 12:19:15
43188807973545585002,455197916236,7010923933.0,439678,CREDIT,2023-06-06 00:00:00+00:00,12:21:17,542.98,IBK,IB,FEMALE,48.0,2023-06-06 12:21:17
3131662465323472898,455197916236,7010923933.0,439678,CREDIT,2023-06-06 00:00:00+00:00,12:21:17,575.55,IBK,IB,FEMALE,48.0,2023-06-06 12:21:17
14924228917305825245,350294564861,1502753028.0,339201,DEBIT,2023-06-06 00:00:00+00:00,12:30:30,267.0,FUND TRANSFER,IB,MALE,54.0,2023-06-06 12:30:30
94958402016864235864,350294564861,1502753028.0,449836,DEBIT,2023-06-06 00:00:00+00:00,12:31:30,6250.0,PAYMENT,IB,MALE,54.0,2023-06-06 12:31:30
2223413657587353824,455197916236,7010923933.0,728812,DEBIT,2023-06-06 00:00:00+00:00,12:45:44,136.02,PAYMENT,FPX,FEMALE,48.0,2023-06-06 12:45:44
10116758837922876190,975681872782,8377869784.0,631233,DEBIT,2023-06-06 00:00:00+00:00,12:48:07,17.05,SALE DEBIT,POS,MALE,53.0,2023-06-06 12:48:07
95320555529749209862,840526620294,2734670470.0,449836,DEBIT,2023-06-06 00:00:00+00:00,12:51:36,8.0,FUND TRANSFER,IB,FEMALE,25.0,2023-06-06 12:51:36
4849824417209012698,640599347910,7533323698.0,449836,CREDIT,2023-06-06 00:00:00+00:00,12:59:14,65.0,FUND TRANSFER,IB,MALE,65.0,2023-06-06 12:59:14
28823033089763210306,492064485044,8420219386.0,449836,CREDIT,2023-06-06 00:00:00+00:00,13:04:58,218.0,FUND TRANSFER,IB,FEMALE,54.0,2023-06-06 13:04:58
45244511339256030359,492064485044,8420219386.0,449836,CREDIT,2023-06-06 00:00:00+00:00,13:06:25,234.64,FUND TRANSFER,IB,FEMALE,54.0,2023-06-06 13:06:25
4704250147483638839,405120140066,1603342558.0,449836,DEBIT,2023-06-06 00:00:00+00:00,13:16:53,13.4,FUND TRANSFER,IB,FEMALE,45.0,2023-06-06 13:16:53
49569008633666466633,492064485044,8420219386.0,449836,DEBIT,2023-06-06 00:00:00+00:00,13:18:29,532.58,FUND TRANSFER,IB,FEMALE,54.0,2023-06-06 13:18:29
40419209974950272544,434652538750,9682861216.0,449836,DEBIT,2023-06-06 00:00:00+00:00,13:19:54,3000.0,FUND TRANSFER,IB,FEMALE,58.0,2023-06-06 13:19:54
42897747428573286593,847156074323,7223055588.0,339201,DEBIT,2023-06-06 00:00:00+00:00,13:25:24,300.0,FUND TRANSFER,IB,MALE,60.0,2023-06-06 13:25:24
13847133377012323629,847156074323,7223055588.0,339201,DEBIT,2023-06-06 00:00:00+00:00,13:26:37,500.0,FUND TRANSFER,IB,MALE,60.0,2023-06-06 13:26:37
12099804158249361570,405120140066,1603342558.0,339201,DEBIT,2023-06-06 00:00:00+00:00,13:28:23,400.0,FUND TRANSFER,IB,FEMALE,45.0,2023-06-06 13:28:23
54471877991599866521,655843483502,6112826041.0,449836,CREDIT,2023-06-06 00:00:00+00:00,13:31:08,6901.56,FUND TRANSFER,IB,MALE,62.0,2023-06-06 13:31:08
96940854544365185499,623177710549,7832073932.0,728812,DEBIT,2023-06-06 00:00:00+00:00,13:32:20,40.16,PAYMENT,FPX,MALE,39.0,2023-06-06 13:32:20
216826659569553342,507659392231,2349245979.0,449836,CREDIT,2023-06-06 00:00:00+00:00,13:44:10,175.0,FUND TRANSFER,IB,MALE,58.0,2023-06-06 13:44:10
19153906693025556578,302075399531,6998723387.0,631233,DEBIT,2023-06-06 00:00:00+00:00,13:48:59,78.0,SALE DEBIT,POS,FEMALE,50.0,2023-06-06 13:48:59
3931845645702379467,351673304609,5400873305.0,449836,DEBIT,2023-06-06 00:00:00+00:00,13:54:59,9.0,FUND TRANSFER,IB,MALE,52.0,2023-06-06 13:54:59
13458910249223769662,639200231916,5477187939.0,339201,DEBIT,2023-06-06 00:00:00+00:00,13:58:35,96.8,FUND TRANSFER,IB,FEMALE,48.0,2023-06-06 13:58:35
15337908422757325127,986899146807,9005567668.0,449836,DEBIT,2023-06-06 00:00:00+00:00,14:05:29,30.0,FUND TRANSFER,IB,MALE,60.0,2023-06-06 14:05:29
53199462136265542028,623177710549,7832073932.0,449836,DEBIT,2023-06-06 00:00:00+00:00,14:18:48,20.0,PAYMENT,IB,MALE,39.0,2023-06-06 14:18:48
73419985676734973770,350294564861,1502753028.0,339201,DEBIT,2023-06-06 00:00:00+00:00,14:30:15,238.0,FUND TRANSFER,IB,MALE,54.0,2023-06-06 14:30:15
23697208455938268049,823446475077,2681440854.0,449836,CREDIT,2023-06-06 00:00:00+00:00,14:31:13,20.0,FUND TRANSFER,IB,FEMALE,50.0,2023-06-06 14:31:13
63746136702266840861,119414046114,3481072690.0,449836,DEBIT,2023-06-06 00:00:00+00:00,14:32:11,246.0,FUND TRANSFER,IB,MALE,46.0,2023-06-06 14:32:11
213135511130277893,135566817347,6911974770.0,339201,DEBIT,2023-06-06 00:00:00+00:00,14:34:19,52.0,FUND TRANSFER,IB,FEMALE,51.0,2023-06-06 14:34:19
79752964325035629429,566102207252,3755636753.0,631233,DEBIT,2023-06-06 00:00:00+00:00,14:35:58,661.9,SALE DEBIT,POS,MALE,61.0,2023-06-06 14:35:58
44428844014627290581,537938736476,1979091275.0,449836,DEBIT,2023-06-06 00:00:00+00:00,14:42:30,14.1,PAYMENT,IB,FEMALE,47.0,2023-06-06 14:42:30
26739916066832299151,639200231916,5477187939.0,339201,DEBIT,2023-06-06 00:00:00+00:00,14:51:37,1500.0,FUND TRANSFER,IB,FEMALE,48.0,2023-06-06 14:51:37
24079109656103426725,455197916236,7010923933.0,449836,CREDIT,2023-06-06 00:00:00+00:00,14:53:15,680.0,FUND TRANSFER,IB,FEMALE,48.0,2023-06-06 14:53:15
8160051989954761003,154598058970,1540947677.0,339201,CREDIT,2023-06-06 00:00:00+00:00,14:57:30,3000.0,FUND TRANSFER,IB,FEMALE,55.0,2023-06-06 14:57:30
18594302244713464896,841248765885,1614989927.0,339201,DEBIT,2023-06-06 00:00:00+00:00,14:59:42,13.9,FUND TRANSFER,IB,MALE,45.0,2023-06-06 14:59:42
10999246608128552904,687604407571,5962909511.0,339201,CREDIT,2023-06-06 00:00:00+00:00,15:03:18,1250.0,FUND TRANSFER,IB,MALE,55.0,2023-06-06 15:03:18
1415005453524913573,513072841203,5591584008.0,339201,CREDIT,2023-06-06 00:00:00+00:00,15:04:24,140.0,FUND TRANSFER,IB,MALE,48.0,2023-06-06 15:04:24
75813980135346837145,545603642451,1569132284.0,449836,DEBIT,2023-06-06 00:00:00+00:00,15:07:27,600.0,FUND TRANSFER,IB,MALE,36.0,2023-06-06 15:07:27
71623209995955185748,350294564861,1502753028.0,339201,CREDIT,2023-06-06 00:00:00+00:00,15:07:31,60.0,FUND TRANSFER,IB,MALE,54.0,2023-06-06 15:07:31
84722901953967816838,154598058970,1540947677.0,449836,DEBIT,2023-06-06 00:00:00+00:00,15:10:56,1100.0,FUND TRANSFER,IB,FEMALE,55.0,2023-06-06 15:10:56
36985103423970756230,639200231916,5477187939.0,449836,DEBIT,2023-06-06 00:00:00+00:00,15:13:26,5905.08,PAYMENT,IB,FEMALE,48.0,2023-06-06 15:13:26
75067386532925291877,268674498118,4732103968.0,339201,DEBIT,2023-06-06 00:00:00+00:00,15:15:01,376.3,FUND TRANSFER,IB,FEMALE,46.0,2023-06-06 15:15:01
62081615465411892567,135566817347,6911974770.0,449836,DEBIT,2023-06-06 00:00:00+00:00,15:17:29,14.0,FUND TRANSFER,IB,FEMALE,51.0,2023-06-06 15:17:29
4201614114327812322,975681872782,8377869784.0,631233,DEBIT,2023-06-06 00:00:00+00:00,15:18:21,970.0,SALE DEBIT,POS,MALE,53.0,2023-06-06 15:18:21
93934440921761467283,601025939960,3954061307.0,396509,CREDIT,2023-06-06 00:00:00+00:00,15:24:05,2100.0,CDEP,BRNCH / ATM,FEMALE,43.0,2023-06-06 15:24:05
7757254771702494452,709400571680,4071104958.0,439678,CREDIT,2023-06-06 00:00:00+00:00,15:25:42,414.08,IBK,IB,MALE,58.0,2023-06-06 15:25:42
40733616677464359137,655843483502,6112826041.0,339201,DEBIT,2023-06-06 00:00:00+00:00,15:26:15,150.0,FUND TRANSFER,IB,MALE,62.0,2023-06-06 15:26:15
80073375678606415277,655843483502,6112826041.0,339201,DEBIT,2023-06-06 00:00:00+00:00,15:27:06,468.1,FUND TRANSFER,IB,MALE,62.0,2023-06-06 15:27:06
38437911808734347311,655843483502,6112826041.0,339201,DEBIT,2023-06-06 00:00:00+00:00,15:27:57,461.42,FUND TRANSFER,IB,MALE,62.0,2023-06-06 15:27:57
55830821855872160837,655843483502,6112826041.0,339201,DEBIT,2023-06-06 00:00:00+00:00,15:28:44,3000.0,FUND TRANSFER,IB,MALE,62.0,2023-06-06 15:28:44
83228502444073843726,845059346432,7650679788.0,449836,DEBIT,2023-06-06 00:00:00+00:00,15:33:48,2500.0,FUND TRANSFER,IB,MALE,57.0,2023-06-06 15:33:48
30126701584647967373,976461201839,2456185095.0,339201,CREDIT,2023-06-06 00:00:00+00:00,15:37:42,200.0,FUND TRANSFER,IB,FEMALE,46.0,2023-06-06 15:37:42
4949114852419399779,823446475077,2681440854.0,339201,CREDIT,2023-06-06 00:00:00+00:00,15:47:19,700.0,FUND TRANSFER,IB,FEMALE,50.0,2023-06-06 15:47:19
88988156795716270400,616253286038,1247511662.0,449836,DEBIT,2023-06-06 00:00:00+00:00,15:47:24,12.7,PAYMENT,IB,FEMALE,62.0,2023-06-06 15:47:24
61750344724921010054,687604407571,5962909511.0,339201,DEBIT,2023-06-06 00:00:00+00:00,15:49:26,150.0,FUND TRANSFER,IB,MALE,55.0,2023-06-06 15:49:26
6578640888414912533,986899146807,9005567668.0,339201,DEBIT,2023-06-06 00:00:00+00:00,15:54:42,1660.0,FUND TRANSFER,IB,MALE,60.0,2023-06-06 15:54:42
29712899934540027831,616253286038,1247511662.0,449836,DEBIT,2023-06-06 00:00:00+00:00,15:56:42,8.25,PAYMENT,IB,FEMALE,62.0,2023-06-06 15:56:42
77370327401071975130,196952408979,9768227062.0,339201,CREDIT,2023-06-06 00:00:00+00:00,16:07:23,1000.0,FUND TRANSFER,IB,MALE,47.0,2023-06-06 16:07:23
88064598766443322407,419900949060,8900771748.0,728812,DEBIT,2023-06-06 00:00:00+00:00,16:12:00,256.9,PAYMENT,FPX,FEMALE,54.0,2023-06-06 16:12:00
4383288722176936113,640599347910,7533323698.0,449836,CREDIT,2023-06-06 00:00:00+00:00,16:19:21,65.0,FUND TRANSFER,IB,MALE,65.0,2023-06-06 16:19:21
40390291474961926032,623177710549,7832073932.0,449836,DEBIT,2023-06-06 00:00:00+00:00,16:20:09,20.0,PAYMENT,IB,MALE,39.0,2023-06-06 16:20:09
25102293945199647764,169361929061,7185214263.0,339201,DEBIT,2023-06-06 00:00:00+00:00,16:24:11,266.0,FUND TRANSFER,IB,MALE,42.0,2023-06-06 16:24:11
53765637779721203960,351673304609,5400873305.0,449836,CREDIT,2023-06-06 00:00:00+00:00,16:24:18,4998.0,FUND TRANSFER,IB,MALE,52.0,2023-06-06 16:24:18
92896295246803249923,351673304609,5400873305.0,339201,DEBIT,2023-06-06 00:00:00+00:00,16:25:42,2000.0,FUND TRANSFER,IB,MALE,52.0,2023-06-06 16:25:42
59331688494839923097,351673304609,5400873305.0,339201,DEBIT,2023-06-06 00:00:00+00:00,16:26:23,3750.0,FUND TRANSFER,IB,MALE,52.0,2023-06-06 16:26:23
7910234872316582959,640599347910,7533323698.0,339201,DEBIT,2023-06-06 00:00:00+00:00,16:28:36,52.0,FUND TRANSFER,IB,MALE,65.0,2023-06-06 16:28:36
80024314831705170230,434652538750,9682861216.0,449836,CREDIT,2023-06-06 00:00:00+00:00,16:31:51,3000.0,FUND TRANSFER,IB,FEMALE,58.0,2023-06-06 16:31:51
75038865497045095454,268674498118,4732103968.0,449836,CREDIT,2023-06-06 00:00:00+00:00,16:32:10,22.0,FUND TRANSFER,IB,FEMALE,46.0,2023-06-06 16:32:10
5355882287518174700,601025939960,3954061307.0,339201,DEBIT,2023-06-06 00:00:00+00:00,16:43:18,86.0,FUND TRANSFER,IB,FEMALE,43.0,2023-06-06 16:43:18
63245250012178234092,840526620294,2734670470.0,449836,CREDIT,2023-06-06 00:00:00+00:00,16:50:58,9.0,FUND TRANSFER,IB,FEMALE,25.0,2023-06-06 16:50:58
34141126041654094029,545603642451,1569132284.0,449836,CREDIT,2023-06-06 00:00:00+00:00,17:14:10,20.0,FUND TRANSFER,IB,MALE,36.0,2023-06-06 17:14:10
13325924896625812456,292536761290,8438416622.0,678972,DEBIT,2023-06-06 00:00:00+00:00,17:14:21,206.9,PAYMENT,MEPS,MALE,51.0,2023-06-06 17:14:21
44794637208862475661,635372797039,4771336044.0,339201,DEBIT,2023-06-06 00:00:00+00:00,17:42:51,450.0,FUND TRANSFER,IB,FEMALE,51.0,2023-06-06 17:42:51
57863328155215609864,209196571499,8470047487.0,339201,DEBIT,2023-06-06 00:00:00+00:00,17:43:13,890.0,FUND TRANSFER,IB,MALE,54.0,2023-06-06 17:43:13
71369474732173202195,116582005497,9357122846.0,449836,DEBIT,2023-06-06 00:00:00+00:00,17:45:51,45.0,FUND TRANSFER,IB,MALE,57.0,2023-06-06 17:45:51
40346283948631949941,119414046114,3481072690.0,339201,DEBIT,2023-06-06 00:00:00+00:00,17:59:58,900.0,FUND TRANSFER,IB,MALE,46.0,2023-06-06 17:59:58
140288328739494144,485876414710,2742357842.0,339201,CREDIT,2023-06-06 00:00:00+00:00,18:04:48,1701.0,FUND TRANSFER,IB,MALE,53.0,2023-06-06 18:04:48
61143310895451405077,823446475077,2681440854.0,449836,DEBIT,2023-06-06 00:00:00+00:00,18:22:02,27.0,FUND TRANSFER,IB,FEMALE,50.0,2023-06-06 18:22:02
67488514946377627074,513072841203,5591584008.0,678972,DEBIT,2023-06-06 00:00:00+00:00,18:23:12,55.0,PAYMENT,MEPS,MALE,48.0,2023-06-06 18:23:12
23135996558195946833,513072841203,5591584008.0,678972,DEBIT,2023-06-06 00:00:00+00:00,18:27:04,55.0,PAYMENT,MEPS,MALE,48.0,2023-06-06 18:27:04
88252605424688805132,193345169178,7513227576.0,449836,CREDIT,2023-06-06 00:00:00+00:00,18:29:56,1677.5,FUND TRANSFER,IB,MALE,36.0,2023-06-06 18:29:56
2401978268339359522,154598058970,1540947677.0,339201,DEBIT,2023-06-06 00:00:00+00:00,18:30:21,2000.0,FUND TRANSFER,IB,FEMALE,55.0,2023-06-06 18:30:21
4725484550373374947,975681872782,8377869784.0,449836,DEBIT,2023-06-06 00:00:00+00:00,18:38:55,30.0,FUND TRANSFER,IB,MALE,53.0,2023-06-06 18:38:55
90347278757911886426,513072841203,5591584008.0,439678,CREDIT,2023-06-06 00:00:00+00:00,18:40:50,305.45,IBK,IB,MALE,48.0,2023-06-06 18:40:50
79850823536021272809,268624875891,4360370438.0,449836,CREDIT,2023-06-06 00:00:00+00:00,18:43:19,2000.0,FUND TRANSFER,IB,MALE,59.0,2023-06-06 18:43:19
5441280004440195077,268624875891,4360370438.0,339201,DEBIT,2023-06-06 00:00:00+00:00,18:45:59,2800.0,FUND TRANSFER,IB,MALE,59.0,2023-06-06 18:45:59
67896828231348494010,292536761290,8438416622.0,631233,DEBIT,2023-06-06 00:00:00+00:00,18:50:29,280.0,SALE DEBIT,POS,MALE,51.0,2023-06-06 18:50:29
91904681389576159764,302075399531,6998723387.0,339201,DEBIT,2023-06-06 00:00:00+00:00,18:52:41,100.0,FUND TRANSFER,IB,FEMALE,50.0,2023-06-06 18:52:41
5029844107835247734,196952408979,9768227062.0,449836,DEBIT,2023-06-06 00:00:00+00:00,19:06:17,1500.0,FUND TRANSFER,IB,MALE,47.0,2023-06-06 19:06:17
5983445257897952660,858313466609,9093271472.0,339201,DEBIT,2023-06-06 00:00:00+00:00,19:07:11,3530.0,FUND TRANSFER,IB,FEMALE,48.0,2023-06-06 19:07:11
18713420377454014635,954258031833,7400292419.0,449836,DEBIT,2023-06-06 00:00:00+00:00,19:08:05,402.0,FUND TRANSFER,IB,FEMALE,65.0,2023-06-06 19:08:05
33963154835390014905,522778700730,1834078429.0,631233,DEBIT,2023-06-06 00:00:00+00:00,19:10:37,9.4,SALE DEBIT,POS,MALE,52.0,2023-06-06 19:10:37
7306963491869379561,954258031833,7400292419.0,339201,DEBIT,2023-06-06 00:00:00+00:00,19:11:20,882.52,FUND TRANSFER,IB,FEMALE,65.0,2023-06-06 19:11:20
53387740883281033374,989491322260,4615606795.0,449836,DEBIT,2023-06-06 00:00:00+00:00,19:26:19,1150.0,FUND TRANSFER,IB,MALE,65.0,2023-06-06 19:26:19
88744531247361448867,695805725787,4113495417.0,631233,DEBIT,2023-06-06 00:00:00+00:00,19:27:17,30.0,SALE DEBIT,POS,MALE,43.0,2023-06-06 19:27:17
26703269434725279350,362298714145,3051976433.0,678972,DEBIT,2023-06-06 00:00:00+00:00,19:29:13,68.0,PAYMENT,MEPS,MALE,52.0,2023-06-06 19:29:13
87471910877861668004,169361929061,7185214263.0,339201,CREDIT,2023-06-06 00:00:00+00:00,19:38:01,100.0,FUND TRANSFER,IB,MALE,42.0,2023-06-06 19:38:01
84560147667595245097,655843483502,6112826041.0,631233,DEBIT,2023-06-06 00:00:00+00:00,19:40:57,107.0,SALE DEBIT,POS,MALE,62.0,2023-06-06 19:40:57
98047718559197958953,989491322260,4615606795.0,339201,DEBIT,2023-06-06 00:00:00+00:00,19:48:15,850.0,FUND TRANSFER,IB,MALE,65.0,2023-06-06 19:48:15
15424405429587857028,914774406858,8495957670.0,678972,DEBIT,2023-06-06 00:00:00+00:00,19:48:18,116.2,PAYMENT,MEPS,MALE,63.0,2023-06-06 19:48:18
39063737569133867944,743261936180,4407144912.0,449836,CREDIT,2023-06-06 00:00:00+00:00,19:59:21,60.0,FUND TRANSFER,IB,MALE,57.0,2023-06-06 19:59:21
29972699959271964056,135566817347,6911974770.0,449836,DEBIT,2023-06-06 00:00:00+00:00,20:18:22,150.0,FUND TRANSFER,IB,FEMALE,51.0,2023-06-06 20:18:22
1944600408264681361,279257640501,9747353759.0,449836,DEBIT,2023-06-06 00:00:00+00:00,20:29:43,200.0,FUND TRANSFER,IB,MALE,62.0,2023-06-06 20:29:43
52030688374719975950,511078222839,2408137037.0,339201,DEBIT,2023-06-06 00:00:00+00:00,20:33:02,206.85,FUND TRANSFER,IB,FEMALE,51.0,2023-06-06 20:33:02
62688221843818610531,989491322260,4615606795.0,339201,DEBIT,2023-06-06 00:00:00+00:00,20:33:51,1275.0,FUND TRANSFER,IB,MALE,65.0,2023-06-06 20:33:51
9498846324764196372,511078222839,2408137037.0,339201,DEBIT,2023-06-06 00:00:00+00:00,20:34:57,383.14,FUND TRANSFER,IB,FEMALE,51.0,2023-06-06 20:34:57
65130452429213387959,511078222839,2408137037.0,449836,DEBIT,2023-06-06 00:00:00+00:00,20:38:34,105.0,FUND TRANSFER,IB,FEMALE,51.0,2023-06-06 20:38:34
23265410985760869415,119414046114,3481072690.0,631233,DEBIT,2023-06-06 00:00:00+00:00,21:02:18,50.0,SALE DEBIT,POS,MALE,46.0,2023-06-06 21:02:18
24636818532065574644,623177710549,7832073932.0,678972,DEBIT,2023-06-06 00:00:00+00:00,21:14:07,133.0,PAYMENT,MEPS,MALE,39.0,2023-06-06 21:14:07
93120569608235162234,616253286038,1247511662.0,449836,CREDIT,2023-06-06 00:00:00+00:00,21:41:25,116.0,FUND TRANSFER,IB,FEMALE,62.0,2023-06-06 21:41:25
54872045483676718447,962553283252,3440929190.0,439678,CREDIT,2023-06-06 00:00:00+00:00,21:56:21,523.5,IBK,IB,FEMALE,52.0,2023-06-06 21:56:21
99045399409810782,513072841203,5591584008.0,449836,CREDIT,2023-06-06 00:00:00+00:00,21:59:57,140.0,FUND TRANSFER,IB,MALE,48.0,2023-06-06 21:59:57
57044804103893942477,962553283252,3440929190.0,728812,DEBIT,2023-06-06 00:00:00+00:00,22:02:23,26.91,PAYMENT,FPX,FEMALE,52.0,2023-06-06 22:02:23
20108495682378971626,193345169178,7513227576.0,449836,DEBIT,2023-06-06 00:00:00+00:00,22:09:56,925.0,FUND TRANSFER,IB,MALE,36.0,2023-06-06 22:09:56
28336544814011736170,823446475077,2681440854.0,449836,DEBIT,2023-06-06 00:00:00+00:00,22:10:42,90.0,FUND TRANSFER,IB,FEMALE,50.0,2023-06-06 22:10:42
53332806658053755009,193345169178,7513227576.0,339201,DEBIT,2023-06-06 00:00:00+00:00,22:13:10,300.0,FUND TRANSFER,IB,MALE,36.0,2023-06-06 22:13:10
92173721584952371319,513072841203,5591584008.0,449836,CREDIT,2023-06-06 00:00:00+00:00,22:16:41,172.0,FUND TRANSFER,IB,MALE,48.0,2023-06-06 22:16:41
86598598834605385270,545603642451,1569132284.0,449836,DEBIT,2023-06-06 00:00:00+00:00,22:30:30,48.0,FUND TRANSFER,IB,MALE,36.0,2023-06-06 22:30:30
86620945978705102506,962553283252,3440929190.0,728812,DEBIT,2023-06-06 00:00:00+00:00,22:46:33,25.3,PAYMENT,FPX,FEMALE,52.0,2023-06-06 22:46:33
30697641876235097676,350294564861,1502753028.0,449836,DEBIT,2023-06-06 00:00:00+00:00,22:58:15,832.0,FUND TRANSFER,IB,MALE,54.0,2023-06-06 22:58:15
40215256148900869021,434652538750,9682861216.0,339201,DEBIT,2023-06-06 00:00:00+00:00,23:02:36,604.15,FUND TRANSFER,IB,FEMALE,58.0,2023-06-06 23:02:36
81879842904617823480,823446475077,2681440854.0,449836,DEBIT,2023-06-06 00:00:00+00:00,23:05:48,49.5,FUND TRANSFER,IB,FEMALE,50.0,2023-06-06 23:05:48
