trn_no|acc_no|cus_no|brn_cd|trn_type|trn_dt|trn_time|amt|trn_desc|chn|gndr|age
2692767608118560|362298714145|3051976433|00449836|CREDIT|2023-07-06T00:00:00.000Z|165357|5000|FUND TRANSFER|IB|MALE|52
26930834168315933083|546573630371|2711720727|00449836|DEBIT|2023-06-20T00:00:00.000Z|185602|20|FUND TRANSFER|IB|FEMALE|60
26932849734531286808|743261936180|4407144912|00449836|DEBIT|2023-07-18T00:00:00.000Z|212654|850|FUND TRANSFER|IB|MALE|57
26937755579552790553|847156074323|7223055588|00449836|CREDIT|2023-07-17T00:00:00.000Z|193708|1000|FUND TRANSFER|IB|MALE|60
26937981337215801128|196952408979|9768227062|00449836|DEBIT|2023-08-14T00:00:00.000Z|153833|500|FUND TRANSFER|IB|MALE|47
26941072501271042253|492064485044|8420219386|00449836|DEBIT|2023-08-01T00:00:00.000Z|173024|480|FUND TRANSFER|IB|FEMALE|54
26954897983914645748|591854648200|4345538790|00339201|CREDIT|2023-08-29T00:00:00.000Z|64740|300|FUND TRANSFER|IB|MALE|53
26967297374955553620|840526620294|2734670470|00449836|DEBIT|2023-07-05T00:00:00.000Z|110041|235.3|FUND TRANSFER|IB|FEMALE|25
2696962051437840912|673125233646|2631583662|00449836|DEBIT|2023-08-12T00:00:00.000Z|194306|1000|FUND TRANSFER|IB|MALE|63
26970043697682776223|135566817347|6911974770|00449836|DEBIT|2023-07-25T00:00:00.000Z|172342|72|FUND TRANSFER|IB|FEMALE|51
26974221462025808408|268674498118|4732103968|00339201|DEBIT|2023-06-12T00:00:00.000Z|73531|30|FUND TRANSFER|IB|FEMALE|46
2697524888213473369|446988148065|7080106838|00449836|DEBIT|2023-08-15T00:00:00.000Z|121317|330|PAYMENT|IB|MALE|45
26981510295111005374|446988148065|7080106838|00339201|CREDIT|2023-06-15T00:00:00.000Z|93652|5000|FUND TRANSFER|IB|MALE|45
26987718348041125275|302075399531|6998723387|00339201|DEBIT|2023-08-02T00:00:00.000Z|185531|100|FUND TRANSFER|IB|FEMALE|50
26996858336607118189|284349271485|2652412836|00449836|DEBIT|2023-08-09T00:00:00.000Z|215417|120|FUND TRANSFER|IB|MALE|52
27001284468563408144|449213583433|4825468780|00449836|DEBIT|2023-06-03T00:00:00.000Z|144453|150|FUND TRANSFER|IB|MALE|51
27005823512956088024|302549400078|7304841028|00449836|CREDIT|2023-06-13T00:00:00.000Z|90626|1000|FUND TRANSFER|IB|MALE|48
27013156285243548202|545603642451|1569132284|00449836|DEBIT|2023-08-30T00:00:00.000Z|73901|8.2|FUND TRANSFER|IB|MALE|36
27030083934144761946|841248765885|1614989927|00339201|DEBIT|2023-07-31T00:00:00.000Z|124245|2600|FUND TRANSFER|IB|MALE|45
2706039972501541588|743261936180|4407144912|00449836|CREDIT|2023-07-06T00:00:00.000Z|184648|2000|FUND TRANSFER|IB|MALE|57
27062908885348807510|268674498118|4732103968|00339201|DEBIT|2023-07-10T00:00:00.000Z|131305|21|FUND TRANSFER|IB|FEMALE|46
27071952754857989209|119414046114|3481072690|00339201|DEBIT|2023-06-01T00:00:00.000Z|42146|1000|FUND TRANSFER|IB|MALE|46
2707680199647922299|522718116615|1115484504|00339201|CREDIT|2023-07-21T00:00:00.000Z|161026|400|FUND TRANSFER|IB|MALE|39
27076955371450217327|635372797039|4771336044|00449836|DEBIT|2023-08-19T00:00:00.000Z|194053|300|PAYMENT|IB|FEMALE|51
27091325391551295744|545603642451|1569132284|00449836|DEBIT|2023-06-11T00:00:00.000Z|165902|100|PAYMENT|IB|MALE|36
27107848676837809520|453766225562|7550198501|00449836|DEBIT|2023-07-11T00:00:00.000Z|201500|250|FUND TRANSFER|IB|MALE|54
27123926895656164665|268674498118|4732103968|00449836|CREDIT|2023-07-25T00:00:00.000Z|160140|32.3|FUND TRANSFER|IB|FEMALE|46
27144745813924124618|350294564861|1502753028|00339201|CREDIT|2023-08-22T00:00:00.000Z|141708|127|FUND TRANSFER|IB|MALE|54
27150344095476081809|522718116615|1115484504|00339201|CREDIT|2023-07-10T00:00:00.000Z|172533|50|FUND TRANSFER|IB|MALE|39
27161053527712552728|869846809051|7848429970|00339201|DEBIT|2023-08-17T00:00:00.000Z|210047|38.8|FUND TRANSFER|IB|MALE|58
27161676856855174153|962553283252|3440929190|00449836|DEBIT|2023-08-21T00:00:00.000Z|161937|178.65|PAYMENT|IB|FEMALE|52
27163897819787223803|918219393644|4768936283|00449836|CREDIT|2023-07-19T00:00:00.000Z|130310|200|FUND TRANSFER|IB|MALE|46
2717607757280345854|823446475077|2681440854|00449836|DEBIT|2023-07-02T00:00:00.000Z|122014|28.5|FUND TRANSFER|IB|FEMALE|50
27184518622166672408|869846809051|7848429970|00339201|DEBIT|2023-06-04T00:00:00.000Z|142414|55.5|FUND TRANSFER|IB|MALE|58
27199451019512494387|455197916236|7010923933|00339201|DEBIT|2023-08-04T00:00:00.000Z|175135|388|FUND TRANSFER|IB|FEMALE|48
27208369108046192467|350294564861|1502753028|00339201|DEBIT|2023-07-19T00:00:00.000Z|230104|700|FUND TRANSFER|IB|MALE|54
27213217809777442662|601025939960|3954061307|00449836|CREDIT|2023-08-02T00:00:00.000Z|160723|390|FUND TRANSFER|IB|FEMALE|43
27221733677735866786|893984870415|3919077928|00449836|DEBIT|2023-08-17T00:00:00.000Z|154246|100|FUND TRANSFER|IB|MALE|53
27244568812901573784|858313466609|9093271472|00339201|DEBIT|2023-06-27T00:00:00.000Z|203424|150|FUND TRANSFER|IB|FEMALE|48
27244827285789812214|591854648200|4345538790|00339201|DEBIT|2023-08-23T00:00:00.000Z|141705|6|FUND TRANSFER|IB|MALE|53
2724551441210917427|918219393644|4768936283|00449836|DEBIT|2023-07-25T00:00:00.000Z|150145|410|PAYMENT|IB|MALE|46
27247260601181093984|529288723961|6938209173|00449836|DEBIT|2023-08-03T00:00:00.000Z|145855|40|PAYMENT|IB|MALE|49
27253167928655010719|492064485044|8420219386|00339201|CREDIT|2023-08-11T00:00:00.000Z|202943|1000|FUND TRANSFER|IB|FEMALE|54
27261557456594664600|767702055556|7237011585|00449836|DEBIT|2023-08-06T00:00:00.000Z|182640|147|PAYMENT|IB|FEMALE|50
27263547014550943936|568575048767|5580577262|00449836|DEBIT|2023-08-19T00:00:00.000Z|151331|65|FUND TRANSFER|IB|FEMALE|65
27265902282014646934|405120140066|1603342558|00449836|DEBIT|2023-08-06T00:00:00.000Z|165446|235|FUND TRANSFER|IB|FEMALE|45
27270351097470196176|623177710549|7832073932|00339201|CREDIT|2023-06-24T00:00:00.000Z|212741|100|FUND TRANSFER|IB|MALE|39
27270748842558494881|976461201839|2456185095|00339201|DEBIT|2023-07-04T00:00:00.000Z|113541|100|FUND TRANSFER|IB|FEMALE|46
27283369613922184769|268624875891|4360370438|00449836|DEBIT|2023-07-26T00:00:00.000Z|81429|100|FUND TRANSFER|IB|MALE|59
2728347723318740980|302549400078|7304841028|00339201|DEBIT|2023-07-25T00:00:00.000Z|213327|18|FUND TRANSFER|IB|MALE|48
27285747088132371433|302075399531|6998723387|00339201|DEBIT|2023-06-23T00:00:00.000Z|145428|1200|FUND TRANSFER|IB|FEMALE|50
2728747451715152193|962553283252|3440929190|00339201|CREDIT|2023-06-26T00:00:00.000Z|152252|415.66|FUND TRANSFER|IB|FEMALE|52
27302248607180434391|816058604656|7266623245|00339201|DEBIT|2023-07-21T00:00:00.000Z|112022|100|FUND TRANSFER|IB|MALE|54
27326395259138793411|522718116615|1115484504|00449836|DEBIT|2023-07-29T00:00:00.000Z|213352|300|FUND TRANSFER|IB|MALE|39
27336482113131699046|888242950686|6202872613|00449836|DEBIT|2023-08-12T00:00:00.000Z|63032|2823.91|PAYMENT|IB|MALE|57
27337437377769516978|962553283252|3440929190|00339201|CREDIT|2023-06-20T00:00:00.000Z|91420|734.35|FUND TRANSFER|IB|FEMALE|52
2734764380683565823|954258031833|7400292419|00449836|DEBIT|2023-08-07T00:00:00.000Z|32822|2600|FUND TRANSFER|IB|FEMALE|65
27348726611481536729|481297918621|8636221245|00449836|CREDIT|2023-07-16T00:00:00.000Z|204632|100|FUND TRANSFER|IB|FEMALE|60
27360861924656746559|268674498118|4732103968|00449836|DEBIT|2023-06-12T00:00:00.000Z|84924|500|FUND TRANSFER|IB|FEMALE|46
27374184957346113614|529288723961|6938209173|00339201|DEBIT|2023-06-23T00:00:00.000Z|114225|1000|FUND TRANSFER|IB|MALE|49
27377298319129419374|268674498118|4732103968|00339201|DEBIT|2023-07-10T00:00:00.000Z|153432|150|FUND TRANSFER|IB|FEMALE|46
27378332437194227021|455197916236|7010923933|00339201|CREDIT|2023-08-20T00:00:00.000Z|153824|122|FUND TRANSFER|IB|FEMALE|48
27387278424354070041|268674498118|4732103968|00339201|DEBIT|2023-08-28T00:00:00.000Z|131253|73|FUND TRANSFER|IB|FEMALE|46
27412199754877188714|135566817347|6911974770|00449836|DEBIT|2023-07-31T00:00:00.000Z|64525|74.25|PAYMENT|IB|FEMALE|51
27418617258621867384|522718116615|1115484504|00449836|DEBIT|2023-08-09T00:00:00.000Z|202732|450|FUND TRANSFER|IB|MALE|39
27419267168051061282|841248765885|1614989927|00339201|DEBIT|2023-06-30T00:00:00.000Z|155416|300|FUND TRANSFER|IB|MALE|45
27421777906005250091|743261936180|4407144912|00449836|CREDIT|2023-06-07T00:00:00.000Z|80432|700|FUND TRANSFER|IB|MALE|57
27453632361353974600|823446475077|2681440854|00449836|DEBIT|2023-08-25T00:00:00.000Z|204721|200|FUND TRANSFER|IB|FEMALE|50
27464726743971876873|640599347910|7533323698|00449836|CREDIT|2023-08-14T00:00:00.000Z|105638|310|FUND TRANSFER|IB|MALE|65
27469861316172805877|623177710549|7832073932|00449836|DEBIT|2023-07-25T00:00:00.000Z|224735|102.1|FUND TRANSFER|IB|MALE|39
27482190837332895446|743261936180|4407144912|00449836|CREDIT|2023-07-15T00:00:00.000Z|200804|250|FUND TRANSFER|IB|MALE|57
27482259754092320513|193345169178|7513227576|00449836|DEBIT|2023-06-10T00:00:00.000Z|90248|50|FUND TRANSFER|IB|MALE|36
27484049514840995159|858313466609|9093271472|00339201|CREDIT|2023-08-09T00:00:00.000Z|165139|8000|FUND TRANSFER|IB|FEMALE|48
27500042244935604716|455197916236|7010923933|00449836|DEBIT|2023-08-11T00:00:00.000Z|192152|140|FUND TRANSFER|IB|FEMALE|48
27507769463661682924|975681872782|8377869784|00449836|DEBIT|2023-07-05T00:00:00.000Z|104443|75|FUND TRANSFER|IB|MALE|53
2752323989342991497|279257640501|9747353759|00339201|DEBIT|2023-06-01T00:00:00.000Z|140940|400|FUND TRANSFER|IB|MALE|62
27531694603651221136|673125233646|2631583662|00449836|DEBIT|2023-07-11T00:00:00.000Z|205129|5000|PAYMENT|IB|MALE|63
27562042482732775553|362298714145|3051976433|00339201|DEBIT|2023-06-08T00:00:00.000Z|152734|240|FUND TRANSFER|IB|MALE|52
27563904925678494606|652202114711|9350512395|00449836|DEBIT|2023-07-26T00:00:00.000Z|142545|183|FUND TRANSFER|IB|MALE|56
27571585558254303804|962553283252|3440929190|00339201|DEBIT|2023-07-06T00:00:00.000Z|105632|523.5|FUND TRANSFER|IB|FEMALE|52
27595073566797127260|655843483502|6112826041|00449836|DEBIT|2023-08-06T00:00:00.000Z|122443|33.5|PAYMENT|IB|MALE|62
27601164967625990933|455197916236|7010923933|00449836|DEBIT|2023-07-10T00:00:00.000Z|184654|300|FUND TRANSFER|IB|FEMALE|48
27606313524661368947|888242950686|6202872613|00339201|DEBIT|2023-06-15T00:00:00.000Z|185628|2000|FUND TRANSFER|IB|MALE|57
27613214351778353258|546573630371|2711720727|00449836|CREDIT|2023-07-17T00:00:00.000Z|123837|230|FUND TRANSFER|IB|FEMALE|60
27620448199505622232|419900949060|8900771748|00339201|DEBIT|2023-06-16T00:00:00.000Z|210911|1500|FUND TRANSFER|IB|FEMALE|54
27631083084295256906|709400571680|4071104958|00339201|CREDIT|2023-07-11T00:00:00.000Z|81919|9000|FUND TRANSFER|IB|MALE|58
2764005519297723442|268624875891|4360370438|00449836|DEBIT|2023-07-15T00:00:00.000Z|141951|400|FUND TRANSFER|IB|MALE|59
27641685776220788457|888242950686|6202872613|00449836|DEBIT|2023-07-30T00:00:00.000Z|201757|83.08|PAYMENT|IB|MALE|57
27642882805085513496|446988148065|7080106838|00449836|DEBIT|2023-06-26T00:00:00.000Z|143706|20|FUND TRANSFER|IB|MALE|45
27643831228692404024|135566817347|6911974770|00339201|CREDIT|2023-06-26T00:00:00.000Z|110723|218|FUND TRANSFER|IB|FEMALE|51
27647087714587516814|268674498118|4732103968|00449836|DEBIT|2023-06-11T00:00:00.000Z|81047|8|FUND TRANSFER|IB|FEMALE|46
2766274929591207858|481297918621|8636221245|00449836|DEBIT|2023-08-30T00:00:00.000Z|163542|120|FUND TRANSFER|IB|FEMALE|60
27672708806816651902|623177710549|7832073932|00449836|DEBIT|2023-06-03T00:00:00.000Z|130621|100|FUND TRANSFER|IB|MALE|39
27673151462278790513|196952408979|9768227062|00449836|DEBIT|2023-08-30T00:00:00.000Z|165908|362.2|FUND TRANSFER|IB|MALE|47
27679374089455665937|635372797039|4771336044|00449836|DEBIT|2023-07-13T00:00:00.000Z|183702|140|FUND TRANSFER|IB|FEMALE|51
27691589629179844296|302549400078|7304841028|00449836|CREDIT|2023-08-12T00:00:00.000Z|81242|100|FUND TRANSFER|IB|MALE|48
27691984918631556927|386386132868|5128848091|00339201|DEBIT|2023-08-19T00:00:00.000Z|102445|80|FUND TRANSFER|IB|MALE|69
27693093208072554700|492064485044|8420219386|00449836|DEBIT|2023-07-29T00:00:00.000Z|160631|1160.2|PAYMENT|IB|FEMALE|54
27706452261206196189|193345169178|7513227576|00449836|CREDIT|2023-08-22T00:00:00.000Z|55657|2000|FUND TRANSFER|IB|MALE|36
27710183721597545214|545603642451|1569132284|00339201|DEBIT|2023-06-04T00:00:00.000Z|95604|2840|FUND TRANSFER|IB|MALE|36
27716827324139817525|784356329044|3299539245|00449836|DEBIT|2023-07-06T00:00:00.000Z|190951|110|FUND TRANSFER|IB|FEMALE|62
27720625101474126490|695805725787|4113495417|00449836|DEBIT|2023-07-03T00:00:00.000Z|212102|600|FUND TRANSFER|IB|MALE|43
27727887713186320493|449213583433|4825468780|00449836|CREDIT|2023-08-30T00:00:00.000Z|105515|1800|FUND TRANSFER|IB|MALE|51
2773117949789079193|183264629830|9919501476|00449836|DEBIT|2023-07-21T00:00:00.000Z|152726|4000|PAYMENT|IB|MALE|53
2773615945156641170|545603642451|1569132284|00449836|CREDIT|2023-07-30T00:00:00.000Z|222039|20|FUND TRANSFER|IB|MALE|36
2773622569576069769|453766225562|7550198501|00449836|DEBIT|2023-08-25T00:00:00.000Z|60720|10|FUND TRANSFER|IB|MALE|54
27747416124019287396|823446475077|2681440854|00339201|DEBIT|2023-06-02T00:00:00.000Z|113945|26.6|FUND TRANSFER|IB|FEMALE|50
27749442011710193458|687604407571|5962909511|00449836|DEBIT|2023-06-25T00:00:00.000Z|211804|127.6|FUND TRANSFER|IB|MALE|55
27756049804461664874|513072841203|5591584008|00449836|DEBIT|2023-07-01T00:00:00.000Z|101455|400|PAYMENT|IB|MALE|48
27768341765890768902|196952408979|9768227062|00449836|CREDIT|2023-07-26T00:00:00.000Z|153252|200|FUND TRANSFER|IB|MALE|47
27771870756179293987|119414046114|3481072690|00449836|DEBIT|2023-07-12T00:00:00.000Z|70633|384|PAYMENT|IB|MALE|46
27778735572833336035|463122589215|9926739320|00339201|CREDIT|2023-06-23T00:00:00.000Z|91018|250|FUND TRANSFER|IB|FEMALE|53
27785314148997267858|196952408979|9768227062|00449836|DEBIT|2023-06-30T00:00:00.000Z|152555|1000|FUND TRANSFER|IB|MALE|47
2780477560735360712|743261936180|4407144912|00449836|DEBIT|2023-06-29T00:00:00.000Z|163212|100|FUND TRANSFER|IB|MALE|57
27809144704298578188|209196571499|8470047487|00339201|CREDIT|2023-08-18T00:00:00.000Z|180400|580|FUND TRANSFER|IB|MALE|54
2781791245126941139|513072841203|5591584008|00449836|DEBIT|2023-08-16T00:00:00.000Z|230120|240|FUND TRANSFER|IB|MALE|48
27823017725332516031|268674498118|4732103968|00449836|DEBIT|2023-06-13T00:00:00.000Z|172055|220|FUND TRANSFER|IB|FEMALE|46
27829119966633270466|260774977738|8381517036|00449836|CREDIT|2023-07-24T00:00:00.000Z|204025|40.4|FUND TRANSFER|IB|MALE|59
27834496959917705086|268674498118|4732103968|00449836|DEBIT|2023-08-07T00:00:00.000Z|210748|300|FUND TRANSFER|IB|FEMALE|46
2783631226206147003|986899146807|9005567668|00449836|DEBIT|2023-08-25T00:00:00.000Z|155253|27.6|FUND TRANSFER|IB|MALE|60
27836488596260248362|640599347910|7533323698|00339201|DEBIT|2023-06-30T00:00:00.000Z|225026|50|FUND TRANSFER|IB|MALE|65
2784497755551159122|292536761290|8438416622|00339201|DEBIT|2023-07-30T00:00:00.000Z|125720|1500|FUND TRANSFER|IB|MALE|51
27845715906783441452|350294564861|1502753028|00449836|DEBIT|2023-07-28T00:00:00.000Z|234226|570|FUND TRANSFER|IB|MALE|54
27847775975483116334|529288723961|6938209173|00339201|DEBIT|2023-07-11T00:00:00.000Z|182842|5700|FUND TRANSFER|IB|MALE|49
27875127767659551980|713257450196|9795744721|00339201|DEBIT|2023-07-24T00:00:00.000Z|164650|1133|FUND TRANSFER|IB|MALE|67
27876088118546754398|485876414710|2742357842|00449836|DEBIT|2023-06-28T00:00:00.000Z|92007|1630|PAYMENT|IB|MALE|53
27877199118730840831|481297918621|8636221245|00449836|CREDIT|2023-08-23T00:00:00.000Z|210430|7980|FUND TRANSFER|IB|FEMALE|60
27881372805195360444|492064485044|8420219386|00449836|DEBIT|2023-06-23T00:00:00.000Z|114003|1176.35|PAYMENT|IB|FEMALE|54
27888125888976187448|453766225562|7550198501|00449836|DEBIT|2023-07-11T00:00:00.000Z|201529|250|FUND TRANSFER|IB|MALE|54
2789677774038049100|545603642451|1569132284|00449836|DEBIT|2023-07-27T00:00:00.000Z|75634|1.8|FUND TRANSFER|IB|MALE|36
2789852892979247378|193345169178|7513227576|00339201|DEBIT|2023-08-28T00:00:00.000Z|83442|2000|FUND TRANSFER|IB|MALE|36
27901054356136759126|673125233646|2631583662|00449836|DEBIT|2023-06-21T00:00:00.000Z|84943|600|FUND TRANSFER|IB|MALE|63
27903240772360315923|522718116615|1115484504|00339201|CREDIT|2023-07-21T00:00:00.000Z|113855|300|FUND TRANSFER|IB|MALE|39
279068967161850091|321747212252|2967400153|00449836|DEBIT|2023-07-19T00:00:00.000Z|212413|2600|FUND TRANSFER|IB|MALE|60
27910691113116656242|537938736476|1979091275|00449836|DEBIT|2023-07-24T00:00:00.000Z|151312|50|FUND TRANSFER|IB|FEMALE|47
27913430119458659363|284349271485|2652412836|00339201|DEBIT|2023-06-19T00:00:00.000Z|54724|20|FUND TRANSFER|IB|MALE|52
27915212681657017776|918219393644|4768936283|00449836|DEBIT|2023-06-25T00:00:00.000Z|190239|88|FUND TRANSFER|IB|MALE|46
27915422082314816198|522778700730|1834078429|00339201|DEBIT|2023-07-29T00:00:00.000Z|93650|28.1|FUND TRANSFER|IB|MALE|52
27946403901590850570|268624875891|4360370438|00449836|DEBIT|2023-07-14T00:00:00.000Z|73750|100|FUND TRANSFER|IB|MALE|59
279478662176522334|507659392231|2349245979|00449836|CREDIT|2023-07-29T00:00:00.000Z|223427|58|FUND TRANSFER|IB|MALE|58
27952408194143048593|847156074323|7223055588|00339201|DEBIT|2023-06-28T00:00:00.000Z|45148|165|FUND TRANSFER|IB|MALE|60
279622053159936786|513072841203|5591584008|00339201|CREDIT|2023-06-06T00:00:00.000Z|115428|130|FUND TRANSFER|IB|MALE|48
27975742503942460324|386386132868|5128848091|00339201|DEBIT|2023-08-01T00:00:00.000Z|95732|544|FUND TRANSFER|IB|MALE|69
27981229095988803581|350294564861|1502753028|00449836|DEBIT|2023-06-02T00:00:00.000Z|203628|320|FUND TRANSFER|IB|MALE|54
28007876023557877129|461697795470|4349273411|00449836|DEBIT|2023-06-20T00:00:00.000Z|152434|348.7|PAYMENT|IB|MALE|56
28010237532252100326|302549400078|7304841028|00449836|DEBIT|2023-08-29T00:00:00.000Z|195033|80|FUND TRANSFER|IB|MALE|48
2801335471174106969|492064485044|8420219386|00449836|DEBIT|2023-08-17T00:00:00.000Z|201119|1448.78|FUND TRANSFER|IB|FEMALE|54
28013526441282029320|713257450196|9795744721|00449836|DEBIT|2023-06-05T00:00:00.000Z|200814|2500|FUND TRANSFER|IB|MALE|67
28016882944804715373|743261936180|4407144912|00339201|DEBIT|2023-08-28T00:00:00.000Z|180437|1500|FUND TRANSFER|IB|MALE|57
28027372164593596285|869846809051|7848429970|00339201|DEBIT|2023-06-20T00:00:00.000Z|161038|1500|FUND TRANSFER|IB|MALE|58
28028924633584440522|975681872782|8377869784|00339201|DEBIT|2023-06-19T00:00:00.000Z|183231|320|FUND TRANSFER|IB|MALE|53
28046590132375290432|292536761290|8438416622|00449836|DEBIT|2023-07-26T00:00:00.000Z|75506|3000|PAYMENT|IB|MALE|51
28054870415069601637|601025939960|3954061307|00449836|DEBIT|2023-07-31T00:00:00.000Z|205016|24|FUND TRANSFER|IB|FEMALE|43
2805789013187518653|119414046114|3481072690|00449836|DEBIT|2023-07-25T00:00:00.000Z|135842|1000|FUND TRANSFER|IB|MALE|46
28066742282256816184|116582005497|9357122846|00449836|DEBIT|2023-08-20T00:00:00.000Z|172929|7000|FUND TRANSFER|IB|MALE|57
2810038725635679134|193345169178|7513227576|00339201|CREDIT|2023-07-05T00:00:00.000Z|192003|400|FUND TRANSFER|IB|MALE|36
28105061633005752256|696282610710|3911304863|00449836|DEBIT|2023-06-11T00:00:00.000Z|182228|200|FUND TRANSFER|IB|FEMALE|49
28106923671599568328|918219393644|4768936283|00449836|DEBIT|2023-07-28T00:00:00.000Z|171641|200|FUND TRANSFER|IB|MALE|46
28109674419494999945|268624875891|4360370438|00449836|DEBIT|2023-06-01T00:00:00.000Z|75042|120|FUND TRANSFER|IB|MALE|59
28113599335609326077|481297918621|8636221245|00449836|DEBIT|2023-06-13T00:00:00.000Z|152719|25|FUND TRANSFER|IB|FEMALE|60
28125921574511501100|869846809051|7848429970|00339201|DEBIT|2023-08-26T00:00:00.000Z|213857|300|FUND TRANSFER|IB|MALE|58
2813883097037868881|695805725787|4113495417|00339201|DEBIT|2023-07-14T00:00:00.000Z|173905|1000|FUND TRANSFER|IB|MALE|43
2813954791910267361|687604407571|5962909511|00449836|DEBIT|2023-07-30T00:00:00.000Z|193628|10|PAYMENT|IB|MALE|55
28150082864975089300|513072841203|5591584008|00449836|DEBIT|2023-07-09T00:00:00.000Z|113515|130|PAYMENT|IB|MALE|48
28152865689178575418|513072841203|5591584008|00449836|CREDIT|2023-06-22T00:00:00.000Z|213824|140|FUND TRANSFER|IB|MALE|48
28165225121411863122|673125233646|2631583662|00339201|DEBIT|2023-07-11T00:00:00.000Z|110401|200|FUND TRANSFER|IB|MALE|63
28165782654344612406|119414046114|3481072690|00449836|CREDIT|2023-06-02T00:00:00.000Z|104213|250|FUND TRANSFER|IB|MALE|46
28170120093300273864|888242950686|6202872613|00449836|DEBIT|2023-08-09T00:00:00.000Z|82938|161.35|PAYMENT|IB|MALE|57
28177494811502289807|918219393644|4768936283|00449836|CREDIT|2023-06-27T00:00:00.000Z|85719|250|FUND TRANSFER|IB|MALE|46
2818273769961361458|209196571499|8470047487|00339201|CREDIT|2023-08-05T00:00:00.000Z|153351|1505|FUND TRANSFER|IB|MALE|54
